OTUID	Taxon	Confidence
#q2:types	categorical	numeric
63d40fa40842b5abe5c8d8c6d0a8c9be	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter	0.999999865507112
58b8f8a36697064efaaf065f4254dae9	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Brevundimonas;D_6__Brevundimonas viscosa	0.913323238265084
a15ce7f3e76b57b733955c42154953d8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Aquabacterium;D_6__Aquabacterium citratiphilum	0.77814663080987
71ae7e9841e9e371c10035b262b91870	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Azospirillaceae;D_5__Rhodocista sp. SCSIO 13435;D_6__Rhodocista sp. SCSIO 13435	0.995490990054405
0953b6706e572ac874c1c97fb19e0932	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.999976252508496
fc43aa71bb7a0449519d9f2293c699fb	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Acidovorax	0.82077458602146
504b38d3f6184a4b11752ec9cf14129d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae	0.999998439929539
c44de9016cb8d70f800edca0bbe333b6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae	0.999997978452815
2e3776a3a8461021c4e0cbd06edb9ada	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae	0.937082797215235
6c57e1b926f62d340f68ae01ae92e984	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus	0.999975354590383
